VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
7106, 3779, -17.53862,  4.73817,  3.86768, 2, 1022, 511, 0,  0.5542,  0.57861,  0.74609,  0.06149
7107, 3783, -17.03939,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.06653
7108, 3782, -17.29959,  4.84365,  3.86768, 2, 1022, 511, 0,  0.53125,  0.57861,  0.74512,  0.0639
7109, 3781, -17.27846,  4.71007,  3.86768, 2, 1022, 511, 0,  0.53125,  0.56738,  0.74658,  0.06415
7110, 3783, -17.03939,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.06653
7111, 3784, -17.01838,  4.84365,  3.86768, 2, 1022, 511, 0,  0.50781,  0.57861,  0.74512,  0.06677
7112, 3782, -17.29959,  4.84365,  3.86768, 2, 1022, 511, 0,  0.53125,  0.57861,  0.74512,  0.0639
7113, 3783, -17.03939,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.06653
7114, 3785, -16.77927,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.06921
7115, 3784, -17.01838,  4.84365,  3.86768, 2, 1022, 511, 0,  0.50781,  0.57861,  0.74512,  0.06677
7116, 3783, -17.03939,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.06653
7117, 3786, -16.84957,  4.63973,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.56738,  0.74707,  0.06848
7118, 3785, -16.77927,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.06921
7119, 3787, -16.70185,  4.48506,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.56738,  0.74902,  0.07001
7120, 3785, -16.77927,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.06921
7121, 3786, -16.84957,  4.63973,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.56738,  0.74707,  0.06848
7122, 3787, -16.70185,  4.48506,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.56738,  0.74902,  0.07001
7123, 3788, -16.58936,  4.54835,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.57861,  0.74805,  0.07111
7124, 3785, -16.77927,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.06921
7125, 3789, -16.63821,  4.29519,  3.86768, 2, 2, 511, 0,  0.44312,  0.56738,  0.75049,  0.07062
7126, 3788, -16.58936,  4.54835,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.57861,  0.74805,  0.07111
7127, 3787, -16.70185,  4.48506,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.56738,  0.74902,  0.07001
7128, 3789, -16.63821,  4.29519,  3.86768, 2, 2, 511, 0,  0.44312,  0.56738,  0.75049,  0.07062
7129, 3790, -16.48327,  4.29519,  3.86768, 2, 2, 511, 0,  0.44312,  0.57861,  0.75049,  0.0722
7130, 3788, -16.58936,  4.54835,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.57861,  0.74805,  0.07111
7131, 3791, -17.61807,  4.48506,  3.62109, 431, 753, 976, 0,  0.57666,  0.57861,  0.74756,  0.21863
7132, 3792, -17.61583,  4.48506,  3.86768, 431, 749, 1013, 0,  0.57666,  0.60107,  0.74707,  0.21606
7133, 3793, -17.68884,  4.29519,  3.86768, 503, 934, 0, 0,  0.59912,  0.60107,  0.74951,  0.21606
7134, 3791, -17.61807,  4.48506,  3.62109, 431, 753, 976, 0,  0.57666,  0.57861,  0.74756,  0.21863
7135, 3793, -17.68884,  4.29519,  3.86768, 503, 934, 0, 0,  0.59912,  0.60107,  0.74951,  0.21606
7136, 3794, -17.68884,  4.29519,  3.62109, 503, 934, 0, 0,  0.59912,  0.57861,  0.74951,  0.21863
7137, 3795, -17.47048,  4.63973,  3.62109, 282, 598, 0, 0,  0.5542,  0.57861,  0.74512,  0.21863
7138, 3792, -17.61583,  4.48506,  3.86768, 431, 749, 1013, 0,  0.57666,  0.60107,  0.74707,  0.21606
7139, 3791, -17.61807,  4.48506,  3.62109, 431, 753, 976, 0,  0.57666,  0.57861,  0.74756,  0.21863
7140, 3795, -17.47048,  4.63973,  3.62109, 282, 598, 0, 0,  0.5542,  0.57861,  0.74512,  0.21863
7141, 3796, -17.46824,  4.63973,  3.86768, 279, 597, 987, 0,  0.5542,  0.60107,  0.74512,  0.21606
7142, 3792, -17.61583,  4.48506,  3.86768, 431, 749, 1013, 0,  0.57666,  0.60107,  0.74707,  0.21606
7143, 3797, -17.28066,  4.71007,  3.62109, 90, 521, 0, 0,  0.53125,  0.57861,  0.8418,  0.15173
7144, 3798, -17.27846,  4.71007,  3.86768, 90, 521, 0, 0,  0.53125,  0.60107,  0.8418,  0.14917
7145, 3799, -17.46824,  4.63973,  3.86768, 279, 597, 987, 0,  0.5542,  0.60107,  0.84424,  0.14917
7146, 3797, -17.28066,  4.71007,  3.62109, 90, 521, 0, 0,  0.53125,  0.57861,  0.8418,  0.15173
7147, 3799, -17.46824,  4.63973,  3.86768, 279, 597, 987, 0,  0.5542,  0.60107,  0.84424,  0.14917
7148, 3800, -17.47048,  4.63973,  3.62109, 282, 598, 0, 0,  0.5542,  0.57861,  0.84424,  0.15173
7149, 3801, -17.04164,  4.71007,  3.62109, 934, 521, 0, 0,  0.50781,  0.57861,  0.83936,  0.15173
7150, 3798, -17.27846,  4.71007,  3.86768, 90, 521, 0, 0,  0.53125,  0.60107,  0.8418,  0.14917
7151, 3797, -17.28066,  4.71007,  3.62109, 90, 521, 0, 0,  0.53125,  0.57861,  0.8418,  0.15173
7152, 3801, -17.04164,  4.71007,  3.62109, 934, 521, 0, 0,  0.50781,  0.57861,  0.83936,  0.15173
7153, 3802, -17.03939,  4.71007,  3.86768, 934, 521, 0, 0,  0.50781,  0.60107,  0.83936,  0.14917
7154, 3798, -17.27846,  4.71007,  3.86768, 90, 521, 0, 0,  0.53125,  0.60107,  0.8418,  0.14917
7155, 3803, -16.85177,  4.63973,  3.62109, 745, 597, 37, 0,  0.48511,  0.57861,  0.8374,  0.15173
7156, 3802, -17.03939,  4.71007,  3.86768, 934, 521, 0, 0,  0.50781,  0.60107,  0.83936,  0.14917
7157, 3801, -17.04164,  4.71007,  3.62109, 934, 521, 0, 0,  0.50781,  0.57861,  0.83936,  0.15173
7158, 3803, -16.85177,  4.63973,  3.62109, 745, 597, 37, 0,  0.48511,  0.57861,  0.8374,  0.15173
7159, 3804, -16.84957,  4.63973,  3.86768, 742, 598, 0, 0,  0.48511,  0.60107,  0.8374,  0.14917
7160, 3802, -17.03939,  4.71007,  3.86768, 934, 521, 0, 0,  0.50781,  0.60107,  0.83936,  0.14917
7161, 3805, -16.70405,  4.48506,  3.62109, 589, 757, 32, 0,  0.46436,  0.57861,  0.87988,  0.02727
7162, 3806, -16.70185,  4.48506,  3.86768, 589, 757, 992, 0,  0.46436,  0.60107,  0.87988,  0.02477
7163, 3807, -16.84957,  4.63973,  3.86768, 742, 598, 0, 0,  0.48511,  0.60107,  0.88184,  0.02477
7164, 3805, -16.70405,  4.48506,  3.62109, 589, 757, 32, 0,  0.46436,  0.57861,  0.87988,  0.02727
7165, 3807, -16.84957,  4.63973,  3.86768, 742, 598, 0, 0,  0.48511,  0.60107,  0.88184,  0.02477
7166, 3808, -16.85177,  4.63973,  3.62109, 745, 597, 37, 0,  0.48511,  0.57861,  0.88184,  0.02727
7167, 3809, -16.63821,  4.29519,  3.62109, 521, 942, 37, 0,  0.44312,  0.57861,  0.87793,  0.02727
7168, 3806, -16.70185,  4.48506,  3.86768, 589, 757, 992, 0,  0.46436,  0.60107,  0.87988,  0.02477
7169, 3805, -16.70405,  4.48506,  3.62109, 589, 757, 32, 0,  0.46436,  0.57861,  0.87988,  0.02727
7170, 3809, -16.63821,  4.29519,  3.62109, 521, 942, 37, 0,  0.44312,  0.57861,  0.87793,  0.02727
7171, 3810, -16.63821,  4.29519,  3.86768, 521, 942, 37, 0,  0.44312,  0.60107,  0.87793,  0.02477
7172, 3806, -16.70185,  4.48506,  3.86768, 589, 757, 992, 0,  0.46436,  0.60107,  0.87988,  0.02477
7173, 3811, -17.73056,  4.54835,  3.62109, 1022, 2, 513, 0,  0.57666,  0.56738,  0.97217,  0.00706
7174, 3812, -17.61807,  4.48506,  3.62109, 1022, 2, 513, 0,  0.57666,  0.57861,  0.97119,  0.0082
7175, 3813, -17.68884,  4.29519,  3.62109, 2, 1022, 513, 0,  0.59912,  0.57861,  0.96924,  0.00748
7176, 3811, -17.73056,  4.54835,  3.62109, 1022, 2, 513, 0,  0.57666,  0.56738,  0.97217,  0.00706
7177, 3813, -17.68884,  4.29519,  3.62109, 2, 1022, 513, 0,  0.59912,  0.57861,  0.96924,  0.00748
7178, 3814, -17.84473,  4.29519,  3.62109, 2, 1022, 513, 0,  0.59912,  0.56738,  0.96924,  0.0059
7179, 3815, -17.54082,  4.73817,  3.62109, 1022, 2, 513, 0,  0.5542,  0.56738,  0.97412,  0.009
7180, 3812, -17.61807,  4.48506,  3.62109, 1022, 2, 513, 0,  0.57666,  0.57861,  0.97119,  0.0082
7181, 3811, -17.73056,  4.54835,  3.62109, 1022, 2, 513, 0,  0.57666,  0.56738,  0.97217,  0.00706
7182, 3815, -17.54082,  4.73817,  3.62109, 1022, 2, 513, 0,  0.5542,  0.56738,  0.97412,  0.009
7183, 3816, -17.47048,  4.63973,  3.62109, 1022, 2, 513, 0,  0.5542,  0.57861,  0.97314,  0.0097
7184, 3812, -17.61807,  4.48506,  3.62109, 1022, 2, 513, 0,  0.57666,  0.57861,  0.97119,  0.0082
7185, 3815, -17.54082,  4.73817,  3.62109, 1022, 2, 513, 0,  0.5542,  0.56738,  0.97412,  0.009
7186, 3817, -17.28066,  4.71007,  3.62109, 2, 2, 513, 0,  0.53125,  0.57861,  0.97363,  0.01163
7187, 3816, -17.47048,  4.63973,  3.62109, 1022, 2, 513, 0,  0.5542,  0.57861,  0.97314,  0.0097
7188, 3815, -17.54082,  4.73817,  3.62109, 1022, 2, 513, 0,  0.5542,  0.56738,  0.97412,  0.009
7189, 3818, -17.30184,  4.84365,  3.62109, 2, 2, 513, 0,  0.53125,  0.56738,  0.9751,  0.01141
7190, 3817, -17.28066,  4.71007,  3.62109, 2, 2, 513, 0,  0.53125,  0.57861,  0.97363,  0.01163
7191, 3818, -17.30184,  4.84365,  3.62109, 2, 2, 513, 0,  0.53125,  0.56738,  0.9751,  0.01141
7192, 3819, -17.04164,  4.71007,  3.62109, 2, 2, 513, 0,  0.50781,  0.57861,  0.97363,  0.01405
7193, 3817, -17.28066,  4.71007,  3.62109, 2, 2, 513, 0,  0.53125,  0.57861,  0.97363,  0.01163
7194, 3818, -17.30184,  4.84365,  3.62109, 2, 2, 513, 0,  0.53125,  0.56738,  0.9751,  0.01141
7195, 3820, -17.02059,  4.84365,  3.62109, 2, 2, 513, 0,  0.50781,  0.56738,  0.9751,  0.01427
7196, 3819, -17.04164,  4.71007,  3.62109, 2, 2, 513, 0,  0.50781,  0.57861,  0.97363,  0.01405
7197, 3821, -16.78152,  4.73817,  3.62109, 2, 2, 513, 0,  0.48511,  0.56738,  0.97412,  0.01669
7198, 3819, -17.04164,  4.71007,  3.62109, 2, 2, 513, 0,  0.50781,  0.57861,  0.97363,  0.01405
7199, 3820, -17.02059,  4.84365,  3.62109, 2, 2, 513, 0,  0.50781,  0.56738,  0.9751,  0.01427
7200, 3821, -16.78152,  4.73817,  3.62109, 2, 2, 513, 0,  0.48511,  0.56738,  0.97412,  0.01669
7201, 3822, -16.85177,  4.63973,  3.62109, 2, 2, 513, 0,  0.48511,  0.57861,  0.97314,  0.01598
7202, 3819, -17.04164,  4.71007,  3.62109, 2, 2, 513, 0,  0.50781,  0.57861,  0.97363,  0.01405
7203, 3821, -16.78152,  4.73817,  3.62109, 2, 2, 513, 0,  0.48511,  0.56738,  0.97412,  0.01669
7204, 3823, -16.70405,  4.48506,  3.62109, 2, 2, 513, 0,  0.46436,  0.57861,  0.97119,  0.01749
7205, 3822, -16.85177,  4.63973,  3.62109, 2, 2, 513, 0,  0.48511,  0.57861,  0.97314,  0.01598
7206, 3821, -16.78152,  4.73817,  3.62109, 2, 2, 513, 0,  0.48511,  0.56738,  0.97412,  0.01669
7207, 3824, -16.59161,  4.54835,  3.62109, 2, 2, 513, 0,  0.46436,  0.56738,  0.97217,  0.01863
7208, 3823, -16.70405,  4.48506,  3.62109, 2, 2, 513, 0,  0.46436,  0.57861,  0.97119,  0.01749
7209, 3824, -16.59161,  4.54835,  3.62109, 2, 2, 513, 0,  0.46436,  0.56738,  0.97217,  0.01863
7210, 3825, -16.63821,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.57861,  0.96924,  0.01816
7211, 3823, -16.70405,  4.48506,  3.62109, 2, 2, 513, 0,  0.46436,  0.57861,  0.97119,  0.01749
7212, 3824, -16.59161,  4.54835,  3.62109, 2, 2, 513, 0,  0.46436,  0.56738,  0.97217,  0.01863
7213, 3826, -16.48474,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.56738,  0.96924,  0.01971
7214, 3825, -16.63821,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.57861,  0.96924,  0.01816
7215, 3827, -16.63821,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.64697,  0.771,  0.07062
7216, 3828, -16.48232,  2.27983,  3.86768, 2, 2, 511, 0,  0.42041,  0.64697,  0.771,  0.0722
7217, 3829, -16.48327,  4.29519,  3.86768, 2, 2, 511, 0,  0.42041,  0.51123,  0.75049,  0.0722
7218, 3827, -16.63821,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.64697,  0.771,  0.07062
7219, 3829, -16.48327,  4.29519,  3.86768, 2, 2, 511, 0,  0.42041,  0.51123,  0.75049,  0.0722
7220, 3830, -16.63821,  4.29519,  3.86768, 2, 2, 511, 0,  0.40845,  0.51123,  0.75049,  0.07062
7221, 3831, -16.63821,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.51123,  0.96924,  0.01816
7222, 3832, -16.48474,  4.29519,  3.62109, 2, 1022, 513, 0,  0.43115,  0.51123,  0.96924,  0.01971
7223, 3833, -16.48375,  2.27983,  3.62109, 2, 2, 513, 0,  0.43115,  0.64697,  0.94873,  0.01973
7224, 3831, -16.63821,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.51123,  0.96924,  0.01816
7225, 3833, -16.48375,  2.27983,  3.62109, 2, 2, 513, 0,  0.43115,  0.64697,  0.94873,  0.01973
7226, 3834, -16.63821,  2.27983,  3.62109, 2, 2, 513, 0,  0.44312,  0.64697,  0.94873,  0.01816
7227, 3835, -16.63821,  4.29519,  3.62109, 521, 942, 37, 0,  0.44312,  0.51123,  0.87793,  0.02727
7228, 3836, -16.63821,  2.27983,  3.62109, 513, 2, 0, 0,  0.44312,  0.64697,  0.85742,  0.02727
7229, 3837, -16.63821,  2.27983,  3.86768, 513, 2, 0, 0,  0.45459,  0.64697,  0.85742,  0.02477
7230, 3835, -16.63821,  4.29519,  3.62109, 521, 942, 37, 0,  0.44312,  0.51123,  0.87793,  0.02727
7231, 3837, -16.63821,  2.27983,  3.86768, 513, 2, 0, 0,  0.45459,  0.64697,  0.85742,  0.02477
7232, 3838, -16.63821,  4.29519,  3.86768, 521, 942, 37, 0,  0.45459,  0.51123,  0.87793,  0.02477
7233, 3839, -17.84231,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.64697,  0.771,  0.05841
7234, 3840, -17.68884,  2.27983,  3.86768, 2, 2, 511, 0,  0.42041,  0.64697,  0.771,  0.05997
7235, 3841, -17.68884,  4.29519,  3.86768, 2, 2, 511, 0,  0.42041,  0.51123,  0.75049,  0.05997
7236, 3839, -17.84231,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.64697,  0.771,  0.05841
7237, 3841, -17.68884,  4.29519,  3.86768, 2, 2, 511, 0,  0.42041,  0.51123,  0.75049,  0.05997
7238, 3842, -17.8433,  4.29519,  3.86768, 2, 2, 511, 0,  0.40845,  0.51123,  0.75049,  0.05841
7239, 3843, -17.84473,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.51123,  0.96924,  0.0059
7240, 3844, -17.68884,  4.29519,  3.62109, 2, 1022, 513, 0,  0.43115,  0.51123,  0.96924,  0.00748
7241, 3845, -17.68884,  2.27983,  3.62109, 2, 2, 513, 0,  0.43115,  0.64697,  0.94873,  0.00748
7242, 3843, -17.84473,  4.29519,  3.62109, 2, 1022, 513, 0,  0.44312,  0.51123,  0.96924,  0.0059
7243, 3845, -17.68884,  2.27983,  3.62109, 2, 2, 513, 0,  0.43115,  0.64697,  0.94873,  0.00748
7244, 3846, -17.84374,  2.27983,  3.62109, 2, 2, 513, 0,  0.44312,  0.64697,  0.94873,  0.00591
7245, 3847, -17.68884,  4.29519,  3.62109, 503, 934, 0, 0,  0.43115,  0.51123,  0.74951,  0.21863
7246, 3848, -17.68884,  4.29519,  3.86768, 503, 934, 0, 0,  0.42041,  0.51123,  0.74951,  0.21606
7247, 3849, -17.68884,  2.27983,  3.86768, 511, 2, 0, 0,  0.42041,  0.64697,  0.77002,  0.21606
7248, 3847, -17.68884,  4.29519,  3.62109, 503, 934, 0, 0,  0.43115,  0.51123,  0.74951,  0.21863
7249, 3849, -17.68884,  2.27983,  3.86768, 511, 2, 0, 0,  0.42041,  0.64697,  0.77002,  0.21606
7250, 3850, -17.68884,  2.27983,  3.62109, 511, 2, 0, 0,  0.43115,  0.64697,  0.77002,  0.21863
7251, 3851, -16.63821,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.66699,  0.93848,  0.09619
7252, 3852, -16.63821,  2.42084,  3.86768, 2, 2, 511, 0,  0.42041,  0.66699,  0.93848,  0.09766
7253, 3853, -17.68884,  2.41985,  3.86768, 2, 2, 511, 0,  0.42041,  0.59082,  0.92773,  0.0976
7254, 3851, -16.63821,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.66699,  0.93848,  0.09619
7255, 3853, -17.68884,  2.41985,  3.86768, 2, 2, 511, 0,  0.42041,  0.59082,  0.92773,  0.0976
7256, 3854, -17.68884,  2.27983,  3.86768, 2, 2, 511, 0,  0.40845,  0.59082,  0.92773,  0.09619
7257, 3855, -17.68884,  2.27983,  3.62109, 2, 1022, 513, 0,  0.44312,  0.59082,  0.83447,  0.20508
7258, 3856, -17.68884,  2.41842,  3.62109, 2, 1022, 513, 0,  0.43115,  0.59082,  0.83447,  0.20654
7259, 3857, -16.63821,  2.41942,  3.62109, 2, 1022, 513, 0,  0.43115,  0.66699,  0.82373,  0.20654
7260, 3855, -17.68884,  2.27983,  3.62109, 2, 1022, 513, 0,  0.44312,  0.59082,  0.83447,  0.20508
7261, 3857, -16.63821,  2.41942,  3.62109, 2, 1022, 513, 0,  0.43115,  0.66699,  0.82373,  0.20654
7262, 3858, -16.63821,  2.27983,  3.62109, 2, 1022, 513, 0,  0.44312,  0.66699,  0.82373,  0.20508
7263, 3859, -17.68884,  2.41842,  3.62109, 1022, 511, 0, 0,  0.43115,  0.59082,  0.82373,  0.18005
7264, 3860, -17.68884,  2.41985,  3.86768, 1022, 511, 0, 0,  0.42041,  0.59082,  0.82373,  0.17761
7265, 3861, -16.63821,  2.42084,  3.86768, 1022, 511, 0, 0,  0.42041,  0.66699,  0.83447,  0.17761
7266, 3859, -17.68884,  2.41842,  3.62109, 1022, 511, 0, 0,  0.43115,  0.59082,  0.82373,  0.18005
7267, 3861, -16.63821,  2.42084,  3.86768, 1022, 511, 0, 0,  0.42041,  0.66699,  0.83447,  0.17761
7268, 3862, -16.63821,  2.41942,  3.62109, 1022, 511, 0, 0,  0.43115,  0.66699,  0.83447,  0.18005
7269, 3863, -15.06553,  4.29519,  3.86768, 2, 2, 511, 0,  0.59912,  0.56738,  0.75049,  0.07678
7270, 3864, -14.99251,  4.48506,  3.86768, 2, 1022, 511, 0,  0.57666,  0.56738,  0.74902,  0.07751
7271, 3865, -15.105,  4.54835,  3.86768, 2, 1022, 511, 0,  0.57666,  0.57861,  0.74805,  0.07635
7272, 3863, -15.06553,  4.29519,  3.86768, 2, 2, 511, 0,  0.59912,  0.56738,  0.75049,  0.07678
7273, 3865, -15.105,  4.54835,  3.86768, 2, 1022, 511, 0,  0.57666,  0.57861,  0.74805,  0.07635
7274, 3866, -15.21999,  4.29519,  3.86768, 2, 2, 511, 0,  0.59912,  0.57861,  0.75049,  0.0752
7275, 3864, -14.99251,  4.48506,  3.86768, 2, 1022, 511, 0,  0.57666,  0.56738,  0.74902,  0.07751
7276, 3867, -14.91526,  4.73817,  3.86768, 2, 1022, 511, 0,  0.5542,  0.57861,  0.74609,  0.07831
7277, 3865, -15.105,  4.54835,  3.86768, 2, 1022, 511, 0,  0.57666,  0.57861,  0.74805,  0.07635
7278, 3864, -14.99251,  4.48506,  3.86768, 2, 1022, 511, 0,  0.57666,  0.56738,  0.74902,  0.07751
7279, 3868, -14.84493,  4.63973,  3.86768, 2, 1022, 511, 0,  0.5542,  0.56738,  0.74707,  0.07904
7280, 3867, -14.91526,  4.73817,  3.86768, 2, 1022, 511, 0,  0.5542,  0.57861,  0.74609,  0.07831
7281, 3869, -14.6551,  4.71007,  3.86768, 2, 1022, 511, 0,  0.53125,  0.56738,  0.74658,  0.08093
7282, 3867, -14.91526,  4.73817,  3.86768, 2, 1022, 511, 0,  0.5542,  0.57861,  0.74609,  0.07831
7283, 3868, -14.84493,  4.63973,  3.86768, 2, 1022, 511, 0,  0.5542,  0.56738,  0.74707,  0.07904
7284, 3869, -14.6551,  4.71007,  3.86768, 2, 1022, 511, 0,  0.53125,  0.56738,  0.74658,  0.08093
7285, 3870, -14.67628,  4.84365,  3.86768, 2, 1022, 511, 0,  0.53125,  0.57861,  0.74512,  0.08075
7286, 3867, -14.91526,  4.73817,  3.86768, 2, 1022, 511, 0,  0.5542,  0.57861,  0.74609,  0.07831
7287, 3871, -14.41608,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.08337
7288, 3870, -14.67628,  4.84365,  3.86768, 2, 1022, 511, 0,  0.53125,  0.57861,  0.74512,  0.08075
7289, 3869, -14.6551,  4.71007,  3.86768, 2, 1022, 511, 0,  0.53125,  0.56738,  0.74658,  0.08093
7290, 3871, -14.41608,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.08337
7291, 3872, -14.39503,  4.84365,  3.86768, 2, 1022, 511, 0,  0.50781,  0.57861,  0.74512,  0.08362
7292, 3870, -14.67628,  4.84365,  3.86768, 2, 1022, 511, 0,  0.53125,  0.57861,  0.74512,  0.08075
7293, 3871, -14.41608,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.08337
7294, 3873, -14.15596,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.086
7295, 3872, -14.39503,  4.84365,  3.86768, 2, 1022, 511, 0,  0.50781,  0.57861,  0.74512,  0.08362
7296, 3871, -14.41608,  4.71007,  3.86768, 2, 1022, 511, 0,  0.50781,  0.56738,  0.74658,  0.08337
7297, 3874, -14.22621,  4.63973,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.56738,  0.74707,  0.08533
7298, 3873, -14.15596,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.086
7299, 3875, -14.07849,  4.48506,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.56738,  0.74902,  0.08679
7300, 3873, -14.15596,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.086
7301, 3874, -14.22621,  4.63973,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.56738,  0.74707,  0.08533
7302, 3875, -14.07849,  4.48506,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.56738,  0.74902,  0.08679
7303, 3876, -13.96605,  4.54835,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.57861,  0.74805,  0.08795
7304, 3873, -14.15596,  4.73817,  3.86768, 1022, 1022, 511, 0,  0.48511,  0.57861,  0.74609,  0.086
7305, 3877, -14.01486,  4.29519,  3.86768, 2, 2, 511, 0,  0.44312,  0.56738,  0.75049,  0.08746
7306, 3876, -13.96605,  4.54835,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.57861,  0.74805,  0.08795
7307, 3875, -14.07849,  4.48506,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.56738,  0.74902,  0.08679
7308, 3877, -14.01486,  4.29519,  3.86768, 2, 2, 511, 0,  0.44312,  0.56738,  0.75049,  0.08746
7309, 3878, -13.85996,  4.29519,  3.86768, 2, 2, 511, 0,  0.44312,  0.57861,  0.75049,  0.08905
7310, 3876, -13.96605,  4.54835,  3.86768, 1022, 1022, 511, 0,  0.46436,  0.57861,  0.74805,  0.08795
7311, 3879, -14.99472,  4.48506,  3.62109, 431, 753, 976, 0,  0.57666,  0.57861,  0.80566,  0.02138
7312, 3880, -14.99251,  4.48506,  3.86768, 431, 749, 1013, 0,  0.57666,  0.60107,  0.80566,  0.01888
7313, 3881, -15.06553,  4.29519,  3.86768, 503, 934, 0, 0,  0.59912,  0.60107,  0.80762,  0.01888
7314, 3879, -14.99472,  4.48506,  3.62109, 431, 753, 976, 0,  0.57666,  0.57861,  0.80566,  0.02138
7315, 3881, -15.06553,  4.29519,  3.86768, 503, 934, 0, 0,  0.59912,  0.60107,  0.80762,  0.01888
7316, 3882, -15.06553,  4.29519,  3.62109, 503, 934, 0, 0,  0.59912,  0.57861,  0.80762,  0.02138
7317, 3883, -14.84713,  4.63973,  3.62109, 282, 598, 0, 0,  0.5542,  0.57861,  0.80371,  0.02138
7318, 3880, -14.99251,  4.48506,  3.86768, 431, 749, 1013, 0,  0.57666,  0.60107,  0.80566,  0.01888
7319, 3879, -14.99472,  4.48506,  3.62109, 431, 753, 976, 0,  0.57666,  0.57861,  0.80566,  0.02138
7320, 3883, -14.84713,  4.63973,  3.62109, 282, 598, 0, 0,  0.5542,  0.57861,  0.80371,  0.02138
7321, 3884, -14.84493,  4.63973,  3.86768, 279, 597, 987, 0,  0.5542,  0.60107,  0.80371,  0.01888
7322, 3880, -14.99251,  4.48506,  3.86768, 431, 749, 1013, 0,  0.57666,  0.60107,  0.80566,  0.01888
7323, 3885, -14.65735,  4.71007,  3.62109, 90, 521, 0, 0,  0.53125,  0.57861,  0.8418,  0.15723
7324, 3886, -14.6551,  4.71007,  3.86768, 90, 521, 0, 0,  0.53125,  0.60107,  0.8418,  0.15466
7325, 3887, -14.84493,  4.63973,  3.86768, 279, 597, 987, 0,  0.5542,  0.60107,  0.84424,  0.15466
7326, 3885, -14.65735,  4.71007,  3.62109, 90, 521, 0, 0,  0.53125,  0.57861,  0.8418,  0.15723
7327, 3887, -14.84493,  4.63973,  3.86768, 279, 597, 987, 0,  0.5542,  0.60107,  0.84424,  0.15466
7328, 3888, -14.84713,  4.63973,  3.62109, 282, 598, 0, 0,  0.5542,  0.57861,  0.84424,  0.15723
7329, 3889, -14.41828,  4.71007,  3.62109, 934, 521, 0, 0,  0.50781,  0.57861,  0.83936,  0.15723
7330, 3886, -14.6551,  4.71007,  3.86768, 90, 521, 0, 0,  0.53125,  0.60107,  0.8418,  0.15466
